Feature ID	Taxon	Consensus
92003730912035327b582c9c4b5123d0ec1c4b18	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium	0.8
9201401ce506152bf5efa9f5d55a4f522d2e6985	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.0
9201fa1eb5e195f6431a0bbde7a1dafedd5f4f51	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.7
92070ec2f6eb1b4b338b60072535586ef4fcb401	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ensifer	0.6
9208b142d0caa37be6b87b5b38ca8dd3f3593227	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	0.7
920d9da5ce9aad40827634f78b036de1e1272217	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__Nannocystis	1.0
9217c58dec103f755c668864f5b491aafa4a312b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__Micromonospora_sp.	0.6
921d9be07c36173c99796b227e2801a05ae739e4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	1.0
922c82978b33d99f0e64d58705b27957617a6adf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Uliginosibacterium	0.6
922ebfe0c2ff7eadf79a2538fedcec6481f1ddba	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_bacterium	0.7
922fe8b4084f489ee929dd2ac08ebebfbcb6c430	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.6
9233a847e2e50ea64bd247309e54e14413c656b3	d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__uncultured_bacterium	0.6
923afebce153ce5a5734640796c2fa8034814ba3	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	1.0
923dc0c2d7d1afacecfd48dec9b8aef051ad3523	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium	0.7
923f72b60e0fc215bda59c9d74027911398c7cc9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.8
923f809c9fa129f82f33f86abe3a9f27c0f1ad75	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.9
924156e3c133dda98fa8375ce32002ec61743ec2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067; s__uncultured_bacterium	0.9
92425867811eba0a7486e45647a1f62fb77e1c3d	d__Bacteria; p__Gemmatimonadota; c__S0134_terrestrial_group; o__S0134_terrestrial_group; f__S0134_terrestrial_group; g__S0134_terrestrial_group; s__uncultured_bacterium	0.6
92568b2be6e3e9a026c3b0e4de92a8178d1d8b58	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia	0.8
925732b0d2eee2d5bcf60230f4a4edc373c98000	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.6
925d54d491c9f235c63ca130f2c681a39aa1af58	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Azospirillum	0.8
9261e3f6c24a7d226501c69233d322297ac07245	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__uncultured; s__uncultured_bacterium	0.6
926ab90912d9196bd078448c620f0a4eb7bbf255	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Noviherbaspirillum	0.8
927a8b446f79a28626c6d0ce0548db1d8235efc4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1; s__uncultured_bacterium	0.9
928a51a3fd77bf091a4863934c60c85ff31272c2	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_bacterium	0.7
928b5d35111d7156244afe9c72f8eadd4b68bd14	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter; s__uncultured_bacterium	0.7
928e2c6d39ed10cccad42f24a989edde051b268f	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae; s__uncultured_bacterium	0.7
92905832477efb85bbadaf8bd58ab304e9ec6bd0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae	0.6
92982e33b51f7ff3825251cc28843d4f8b09bd21	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta_2	1.0
92a20e67f84d9c6fa76551be18741319f768e03d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__Methylophilus	1.0
92a58232155e3745f762fd8f2c1deaeed15e9e8b	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	1.0
92a6c23cc45d1538d7e3078b993e65dfe4aff82a	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__uncultured_bacterium	0.7
92ab5e89680afc8b276530321b6184fe683fabad	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
92ad0ce77134baf2368917c76b679950bcfa6adb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus	0.8
92b75f65d303225d3b52d9f13d2c2e8556faa0d3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__SC-I-84; s__uncultured_bacterium	0.7
92b7cdebd0b07ef57426dfeda8e28d32683d5be3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.8
92ba3e1f65adcbd256d42e57f52922734d68070f	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium	1.0
92bddff64439c3a76a633b513e27a9b730ca6d08	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	1.0
92c574f95631f4506fbe3fd31a5ed46d993bafa7	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteriaceae; g__Rubrobacter; s__uncultured_bacterium	0.9
92ccaea6523ff14ff8e132fdf4884b458280dea9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__uncultured_bacterium	0.6
92cfceb17e6a46c34146e9d05c6bf34c1696de40	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae	1.0
92d8192602f2f1e79b0346907bbcb953d1958f08	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium	0.6
92de1119fb9be8241b8c1d25b68818634e8a198d	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae	1.0
92e5607253720c501c2130b0e3da48afcaa3ecb0	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	1.0
92ef1457334011b6fc34a78594e28b4319493c26	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Citrifermentans	1.0
92f48c35588265b67a7f1a01568b05bbf71c09e3	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	1.0
92f5a8251601ac9d63c2e485c30c8be03442bc6a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas	1.0
9303da444b1f95e4c4e891e402b91225c2fea987	d__Bacteria	1.0
9310ba0fd9339b93c8be2adc26122040d1356444	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__uncultured; s__uncultured_bacterium	0.9
9313700ee7b9aaffd42aae36f01e8b955caa4b97	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
9321e4063146e1b3849289cf12885cdb5e03ea5d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter; s__uncultured_bacterium	0.7
93243b691e16e9f005abab652784c05709d451ce	d__Bacteria; p__Gemmatimonadota; c__S0134_terrestrial_group; o__S0134_terrestrial_group; f__S0134_terrestrial_group; g__S0134_terrestrial_group; s__uncultured_bacterium	0.7
932e42c23bb1fad326a3593257c1616dc75fbe06	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_bacterium	0.9
93321db60a20f048767d04dcbdb9472df97e9a41	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium	0.7
93339a278e2029c43e9ecfc65c0203b5af7c9dbc	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8
933dd3d30203990d2d4a63ce64195161fdb349c5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae	1.0
934cca8bcf5daf534f4a15bed3a12dc97722c376	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	1.0
935a7926985c80edb6502bd1dddd5b67009cab06	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__uncultured; s__uncultured_bacterium	0.9
935d455123a95735629badf28f79de7408ac8833	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9
935e186eb40a1d4b79d63b98d0a9d0754d71944a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae	1.0
935fe43c5dffc0587f009b884299f7d557d1e407	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Thermomonosporaceae; g__Actinomadura	0.9
9382778a5d4b9fac7f99bef7e33ac0617e4c13db	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	1.0
9388c51f8f7ba671c9da9e6c011509d6ebe2a623	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14	0.6
93890bb40a6eb5dd3528e8ad7d0147382cac064d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__GOUTA6; s__uncultured_bacterium	0.9
938938587aebd1951a76b4251107abb7944d694c	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter; s__uncultured_bacterium	0.9
9389bb236d88e47fc172fe14c24d213506a3a460	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.6
938e3ea1fb88e7ebbd85f0ac717d52141bcb766a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__B1-7BS; g__B1-7BS; s__uncultured_bacterium	0.8
93968355f3ae1fac462770c475f8ba8b5057b8c0	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__Turneriella	0.6
93994a5d1f0b7949bac38f1dcd8be6306b908a0a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella; s__uncultured_bacterium	0.6
93a9af88c092fe216e2f5024ecb033000f34903b	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.7
93ad80f2f1c7371934c6d9862cf39759c39574ba	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__mle1-7	0.8
93afb2672402b7d51f453e5668d2652fef0814b4	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9
93babafa2548048b83d580fde3a58782f32024e9	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__uncultured; s__uncultured_bacterium	0.8
93bf557ce036501bee230b10be972ab5fed318a4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Cohnella	1.0
93c41e381d54705e8c5628568e0d9123f8f41d04	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae	1.0
93c85380d1d573671fb055c8c37e974ff1713018	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	1.0
93d63d90353a4666a784d7aed14028cac9c08f81	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9
93ee230b71b63f0533cc3ac1902bd3b10d0cc00d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__hgcI_clade	0.6
93f009d756fe179155895e00a74f217411430415	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067; s__uncultured_bacterium	0.8
93f3e14b7381fe943db9259d944d24a0870d52d9	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.8
93fc75deed1e330488a3d0cc89d5b7f783869660	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales	0.9
93fcf48a8d86c64f79b48b7d81a18787f22a3b48	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae	0.6
9402ec420f075a4082e96ece005118c851db87c1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	1.0
9405103d0ea5e31ff81bb4cd8b83c82bcd8f085e	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0
940eb121667652cd7fc215fa0b4de331ac38d489	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella	1.0
941891e5d6dba1c6fa87872fb1a31ff8e17e5477	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__uncultured	0.7
9418a6bafcb2dd4085692181719af3996f470bfc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__uncultured; s__uncultured_bacterium	0.6
9418e35ad26b5bede71a3016ff8b9e9024b7d75b	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_bacterium	0.8
9419bb00da8faf46352e7d6b9b3f5167602b3c70	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Roseisolibacter	0.7
941af4437185f4fddcc5f49a08fc83a0844542cd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.6
941e332a4e89a81abd3692f2d9c1db405ce4138b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces_sp.	0.8
942719d3476875ae831a3e7ae3609753433c6f45	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.6
942a086bc3f2f6be839066579e59f7ad1f2bd2f0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium	1.0
942fbd26710235eefedf60aa36850d7f7366fa5b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga	0.8
9430ee61d84c97fb805f0f5c765280879c8d6f69	d__Bacteria; p__Actinobacteriota	0.8
943436e2093763b1bf7e3b8021f1239a71693cd9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.6
9435e8a4fbf0bb410b6f267233a43baec69e8566	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium	0.7
9446f5dc3525c6aee27f79c7148ec238336984e1	d__Bacteria	1.0
94472c82c00e40b311f7d4ff3f425595e2b86766	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	1.0
9451043e6a054b20be59682faa0af32cbda940a3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__Chthonobacter	0.8
9456800a37f4a59fe7c6043f04db8db14bac7963	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17	0.7
945d02045778c49b330655ba25366337ad5d4f0b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
946e3da211854644cdce61a23aba248b04dba697	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Iamiaceae; g__Iamia; s__uncultured_bacterium	0.8
947061b93b70d6b7a3df61d37691f4a2ba227881	d__Bacteria; p__Actinobacteriota	0.8
947396df962f3ec8e752d4c212ed742ff76bb8e0	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales	1.0
947b4f185d496e154ae5833984162ad6d2939f96	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.7
947cbcb08794ca0404fe3f48b9aea6cca20d58d0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacter	0.9
947f0675ceafd82f56473f41a004babc0fcf2ceb	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	1.0
94832c93584c817dca53b693a62a43e6cd6a4d29	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.9
948801798a61498a3306cfd381994675c1d9610e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.9
948fc8a5b6e792a73910d168a9c81dfb54275c06	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae	0.8
949fc401f43f2ce357ba0e433cc6351b3ad4dbe6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Noviherbaspirillum; s__uncultured_bacterium	0.6
94a5dc3ce75fe87ec6cbeb7cdb1f1ed0f53bb607	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter; s__uncultured_bacterium	0.9
94a93a66de41ff3b198f44fe86e43ff4b1e68d7e	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_bacterium	0.8
94aacb37d16b5a5a7ea955bc10d4663d90cec89d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudolabrys	0.7
94adebe74f30d6a2f5262032495a2e362d959795	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae	1.0
94b557a4c06cac0996c90a3badf0f39fc46c18f3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	1.0
94b9c2262c750ef264791fa604a1dabce5d8c6fa	d__Bacteria; p__Fibrobacterota; c__Chitinivibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	1.0
94bac8c8039b37d391741270b6c96327a6048761	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.8
94c3a8d2b68a0642df60faa2643abd9abc994ccd	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.6
94c610b417b32ec7c1566f288edb04503e39b927	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae	0.6
94cc413662cedc484e66c4108fda797c239c67d9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae	0.6
94d010a34449a31b7b9dc5bd3c813b0be90fabf6	d__Bacteria; p__Bacteroidota; c__SJA-28; o__SJA-28; f__SJA-28; g__SJA-28; s__uncultured_bacterium	0.6
94d4eeda4ef0d3dedee575e8d66ef8a712e16653	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae	1.0
94e1c5f928fb2120d4c0a3d2275eaecd8b11f022	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Sulfuritalea	0.8
94e7332b454fff8baf77cca06e7d1c40c77cb4e0	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium	0.8
94f89c9b872e0c785ffde87a840837cee0334c6f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured; s__uncultured_bacterium	0.6
94fe00e02dff919f50fd7d7c9ed9e579508fc020	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavitalea; s__uncultured_bacterium	0.8
94fe0ae00c32c7a4a389f6ec82e8aa0a7c625504	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteriaceae; g__Rubrobacter; s__uncultured_bacterium	0.7
9500741b3ad8fee5ad6ddeec91ae34e9d2c87f62	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7
950c635bb8f5315ba4a28d6381fee2e84070bf50	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella; s__uncultured_bacterium	0.8
9515139c56999efdc3da80953cb7eeb7bb5bb1d7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Propionivibrio; s__uncultured_bacterium	0.9
9516684e3cafbfd6d66738551ff452ece8f1e097	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
9517f07911e55e8f54ad9de8aac0476f16059d3d	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__uncultured	0.7
9528758bed6fd3198aea52246e453f08e210e265	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	1.0
952cb3d8f431ad4d9b0a9584fb399de777dcade1	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__[Desulfobacterium]_catecholicum_group; s__uncultured_bacterium	0.7
953a74c31ffb646b5d6aabd78123609cbe144502	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ideonella	0.6
9547aaa1f6890cb302a087b7dd164b3fa85d2e68	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_bacterium	1.0
9552a4045d5683ccfb104a96b452ed72f0c2e32d	d__Bacteria; p__MBNT15; c__MBNT15; o__MBNT15; f__MBNT15; g__MBNT15	1.0
9555932a05b2f0c7897d039bb41ce94e81cbd0e8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	1.0
955671c0efe8cba9d504995251486dfeb6057127	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_bacterium	1.0
95578d26be882134d5ba4d82b248824923465212	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Nostocaceae; g__Tolypothrix	0.7
9559abd6a1f4f7e06b1f2deffa6bc9f5ba806744	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Dechloromonas	0.6
956b22b262a54ee7750f45018fbbd67d5e7b2199	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae	0.6
95713b6e142723c04025db416632750efc496e3c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter	0.9
9574b532d3f3ab9ac53748925e3a41e24fdb4c9b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	0.6
957606afea4d004c0bc5e8f2d6866af0d1cc88de	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter; s__uncultured_bacterium	0.9
9577c40cab4681da402c8cf8f67a88029c5a2c3e	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__[Desulfobacterium]_catecholicum_group; s__uncultured_bacterium	0.8
