"","logFC","logCPM","LR","PValue","FDR"
"Bra007695",0.598761689396267,7.09910552693247,10.3864978933646,0.00126940164413938,0.00330261501844717
"Bra014339",-1.36084756191663,1.55137830259302,10.3864519941683,0.00126943320048327,0.00330261501844717
"Bra036621",0.594472788900984,4.03902025983443,10.3827850089425,0.0012719568716801,0.00330882254074678
"Bra101523",-0.791433698410451,2.59570767749174,10.3804202910466,0.00127358699650553,0.00331270453181969
"Bra014616",0.542753605821833,4.62946954776763,10.3736430013352,0.00127827066349091,0.00332452733755443
"Bra028392",0.455856557317908,6.140859011256,10.3700952344154,0.00128072941103374,0.00333054926988671
"Bra008373",-0.621473031809982,4.91434383355702,10.3699023407929,0.00128086323132075,0.00333054926988671
"Bra022866",0.594161043248573,6.32745753423877,10.3678525461976,0.00128228615443256,0.00333388851532153
"Bra037194",0.549303430369254,4.98071947129176,10.3667982989351,0.00128301861302308,0.00333516417530108
"Bra033283",-0.72062206124678,5.74460184653658,10.3666151430988,0.0012831459072359,0.00333516417530108
"Bra012005",-0.627226625689958,5.87762458975862,10.3665472352035,0.0012831931068074,0.00333516417530108
"Bra007604",0.652680313486136,6.98187974626962,10.3655584909232,0.0012838805353604,0.0033365900504814
"Bra019979",1.0393562450887,2.07552862857299,10.3637545536219,0.00128513569075856,0.00333941006550402
"Bra008683",0.911376235493924,8.36164631625274,10.3635996415273,0.00128524353440593,0.00333941006550402
"Bra029476",-0.518924298972764,5.25482082316714,10.3616750104338,0.00128658415019601,0.00334253199284519
"Bra005457",-1.01676521331145,4.03885757775345,10.3604032993257,0.00128747074629518,0.00334447383446373
"Bra018026",0.593423891236898,6.33409797659768,10.3588107695927,0.00128858187893051,0.0033469984738156
"Bra033613",1.13107811616894,6.17008317074378,10.3581982167402,0.00128900952495001,0.00334774745219889
"Bra038181",-0.810015914015025,3.0833297715242,10.357921922141,0.00128920246353259,0.00334788676483438
"Bra019212",-0.569269385515266,6.92634779772788,10.353449714427,0.00129232950835333,0.00335538536624472
"Bra024099",0.904306648060368,2.14428907590615,10.3533929606267,0.00129236924088073,0.00335538536624472
"Bra032616",0.599160796461678,5.45411405350161,10.3530103298601,0.00129263714750117,0.00335571842763481
"Bra027014",0.660450338083036,3.83131627665791,10.3513639997502,0.00129379050000716,0.00335834980852921
"Bra029167",0.731522495268417,7.3263438312135,10.3508031157492,0.00129418367055446,0.00335900759590776
"Bra017292",0.633139348284963,4.75866601030758,10.346839945337,0.00129696523680548,0.00336586356779861
"Bra032033",0.549042613106714,5.22637211407269,10.3461280784362,0.00129746550399088,0.00336679830737604
"Bra027877",-0.566634159157531,6.56052049978113,10.3452477634152,0.00129808441884768,0.00336804069119994
"Bra038453",-0.776360480236676,3.73813187141661,10.3427068622184,0.00129987250304773,0.00337231603392154
"Bra027603",0.587535612529473,4.02754593017779,10.3417660594636,0.00130053519745717,0.00337367112095905
"Bra032349",0.652715864650326,5.89942534079408,10.3408346966097,0.00130119157930452,0.00337500954208988
"Bra016057",0.524936521093362,5.64928119395543,10.3396882370376,0.00130200001188806,0.00337674201853001
"Bra014043",-0.445218406319803,5.18513973508129,10.3388409435143,0.00130259781249616,0.00337792790521501
"Bra028604",0.809044740568942,6.13877100810723,10.3379810397885,0.00130320479417344,0.00337913734201797
"Bra002834",0.76920835351583,3.01985524904142,10.3355482921874,0.00130492355287332,0.00338322898271386
"Bra036193",-0.530867657848445,6.48885043819843,10.3294278920331,0.00130925782676871,0.00339410016271806
"Bra011494",1.18006496292847,1.14438538336933,10.3270259900676,0.00131096275658169,0.00339815346113938
"Bra035447",-0.596506839498245,5.84697846553712,10.3216199994703,0.00131480828892938,0.00340775395407404
"Bra035759",0.521011026483127,4.70571671933334,10.3176251969153,0.00131765731216175,0.00341457225157946
"Bra012595",-0.638191096055381,5.24808767882616,10.3175330170137,0.00131772312696178,0.00341457225157946
"Bra002405",0.611196009264855,4.65286149450077,10.3134981347903,0.00132060722356011,0.00342167680153554
"Bra010382",0.576898939774111,5.10127707396237,10.3101140828901,0.00132303103889711,0.00342758736540403
"Bra002114",0.575560455596281,4.05446512597731,10.3056867475561,0.00132620890320593,0.00343539906134506
