"GeneID","logFC","logCPM","LR","PValue","FDR"
"Bra018995",1.04884536270882,5.45172182827957,18.3096691810091,1.87751795690798e-05,0.00167126913245654
"Bra012655",1.12904756183313,2.75782316735661,18.2527142908657,1.93450090282433e-05,0.00171563818075572
"Bra022448",1.05577703020647,7.73143091573737,18.2424534340347,1.9449500068474e-05,0.00171836820879837
"Bra020505",-1.54047342089193,2.89766936216007,18.2338128092584,1.95379311856459e-05,0.00171836820879837
"Bra012435",-2.28468352948381,2.26746206639736,18.2287158846588,1.95902841479052e-05,0.00171836820879837
"Bra011299",1.07932365671488,4.20765727685967,18.1926286805061,1.99650065544646e-05,0.00174486897283637
"Bra009717",-2.5320804135458,5.09382658632547,18.1813103509442,2.00840108474957e-05,0.0017489098431475
"Bra013123",2.87756418726561,8.23498325793697,18.1651100125426,2.0255587111124e-05,0.00175236338838937
"Bra035326",1.14116219323255,3.59853029198778,18.1638029485558,2.02694941321563e-05,0.00175236338838937
"Bra018177",0.740631509613556,5.55314504590149,18.1497247184377,2.0419894443648e-05,0.00175903850558651
"Bra000376",-0.695503263544289,5.22831276147793,18.1308779222454,2.06229948389154e-05,0.00177018949270891
"Bra030429",1.54610955719687,9.28959215423086,18.1224076083166,2.07149340522793e-05,0.00177175346979531
"Bra036774",1.04574207547861,5.73964124237399,18.1087548298294,2.08639927894828e-05,0.00177817447766819
"Bra011805",1.22272147416377,3.96493092787765,18.0757272570473,2.12290541279403e-05,0.00180289430003857
"Bra038746",-1.79992521185609,3.47912476220024,18.0476854032056,2.15440404434106e-05,0.0018203310015098
"Bra021142",0.760967291320619,5.01530649931662,18.0394266554693,2.16377006555714e-05,0.0018203310015098
"Bra019407",0.787624988927763,5.21317678411073,18.0325136715622,2.17164133793255e-05,0.0018203310015098
"Bra003444",1.28293564964555,2.81842613306531,18.0306808624767,2.17373303417372e-05,0.0018203310015098
"Bra005208",1.38087339661277,6.22938538732566,17.9967705371419,2.21280050012466e-05,0.00184608946719309
"Bra028443",-1.09580582249755,4.1107035157379,17.9907117777459,2.2198546060531e-05,0.00184608946719309
"Bra021636_Bra021637",1.62825004758163,7.53852981395995,17.9826736752693,2.22924810897541e-05,0.00184750858796948
"Bra016432",2.20411837366799,2.76094347997699,17.9379750094437,2.28221723292209e-05,0.00188087550526257
"Bra004026",1.07876789953079,4.18459105657449,17.9305191249099,2.2911749156883e-05,0.00188087550526257
"Bra003687",-1.57928441981338,7.00250707956216,17.9290143123737,2.29298711426285e-05,0.00188087550526257
"Bra003979",1.66987202696051,1.98856168047304,17.8751643872546,2.35879360117274e-05,0.00192827365342128
"Bra004517",1.48374912185701,2.04117087441924,17.8551577781529,2.38372299259531e-05,0.00194204740352664
"Bra011963",-1.01787352364829,4.40775071177982,17.834608436366,2.40960429566007e-05,0.00195650100141534
"Bra000586",0.97642865869242,3.19964901717701,17.8174850629545,2.43138623236818e-05,0.00196753995652312
"Bra029416",-1.35430004757114,4.48789711203036,17.8017435516254,2.45158486094347e-05,0.00197722787073542
"Bra030759",-0.812034401644592,4.99773578909617,17.7785274217805,2.4816826199551e-05,0.00199480802969903
"Bra014622",1.31772573770492,4.07655012022516,17.7401214226272,2.53229014535022e-05,0.00202800152903098
"Bra010638",-2.38725946750579,2.52214435885648,17.7344477151068,2.53985379145512e-05,0.00202800152903098
"Bra004933",0.776590627307679,5.45289580330818,17.7124725379033,2.56936385745466e-05,0.0020447712235121
"Bra017210",1.47203064410779,7.8287271940101,17.6796256145332,2.61411703257235e-05,0.00207352108121597
"Bra025518",-0.868533007178509,6.63949414138139,17.6457022885634,2.66115921794565e-05,0.00210389146855611
"Bra021208",0.923675276351707,4.08427220525686,17.6339182416569,2.6776987092898e-05,0.00211002658292036
"Bra010398",-0.917506217842825,7.99997474203603,17.5528681072039,2.79428986262e-05,0.00218808024238637
"Bra030498",0.881812910538777,7.36144532520829,17.5470975911072,2.80278276611615e-05,0.00218808024238637
"Bra031281",1.53731646812661,5.69433553309731,17.546228656947,2.80406388722227e-05,0.00218808024238637
"Bra041036",2.10449477785701,7.16535907619181,17.5346927535093,2.82112782305286e-05,0.00219096655025956
"Bra012056",1.99634596568271,3.46461801755081,17.5314152193056,2.82599496788077e-05,0.00219096655025956
"Bra040544",1.68196065083411,3.13081232371186,17.5144209524501,2.85136712759941e-05,0.0021968090287079
"Bra012309",1.80521349582215,2.63976271516192,17.5141245539834,2.85181167078666e-05,0.0021968090287079
"Bra023862",-1.10710121740894,2.90455237317612,17.497596901938,2.87671064892713e-05,0.0022089093845468
"Bra034539",0.649614013143453,5.53800674637811,17.4807561484727,2.90230604867547e-05,0.00221475342994775
"Bra006694",0.958214252853552,4.6126391456498,17.4796566826857,2.90398500701039e-05,0.00221475342994775
"Bra031152",1.05607156653939,2.70098938157553,17.4744385736624,2.91196672989718e-05,0.00221475342994775
"Bra006644",-1.94992729723393,2.09688888777341,17.4500319717102,2.94959327007994e-05,0.00223629415309468
"Bra033881",1.27514190008926,8.22407336509483,17.4382772315537,2.96788896020734e-05,0.00224308941099444
"Bra036480",1.40957930647538,8.44895590075659,17.4198874963694,2.99674075621926e-05,0.0022577952142625
"Bra024238",-2.3741194245631,7.6016811913549,17.4006288484693,3.02725802159055e-05,0.00227013277406201
"Bra025450",0.986710423306201,5.20762738383201,17.3976492954858,3.03200724171551e-05,0.00227013277406201
"Bra038735",-0.644700790761107,5.67472043059928,17.3804717387913,3.05953357630732e-05,0.00228362826003012
"Bra001865",0.999899215518286,3.63662658047156,17.3437197999331,3.11927353653186e-05,0.00232100991260083
"Bra100459",-2.62896212197526,5.10081069203973,17.2985142169822,3.19436521782349e-05,0.00236954856929536
"Bra029505",1.26177130748815,6.35235217503242,17.2720707343711,3.23913039851823e-05,0.00239536184609191
"Bra018311",1.59299252713387,8.13604038165629,17.234610302577,3.30362718925602e-05,0.00243556367688893
"Bra003887",1.71172152214573,1.6769502868042,17.228036676851,3.31507761376853e-05,0.00243653135685972
"Bra027938",1.38575335671378,2.01573053389703,17.2118239521541,3.34348893046981e-05,0.00244992112667413
"Bra003647",0.987374941392556,4.92542310530496,17.1966753633467,3.37025657760439e-05,0.00246202877161532
"Bra026260",2.41475724946917,7.72357460200266,17.190127545491,3.38189318237126e-05,0.00246304305288214
"Bra033277",-0.748347009366782,4.27374741290331,17.0547303087441,3.63177948256329e-05,0.00263654769775154
"Bra007164",1.05995990705856,5.03652069609632,17.0493600271838,3.64206472353129e-05,0.00263654769775154
"Bra039974",3.5735791753151,3.05713978517353,17.0379983016952,3.6639214659948e-05,0.00264440506047204
"Bra016011",1.8519640017415,1.56084208256413,17.0179623851974,3.70278665699724e-05,0.0026644543267746
"Bra016788",-0.699217657780534,4.10021067333775,17.0008563768922,3.73629626159074e-05,0.00268054162242006
"Bra026089",0.882706109866836,4.26970707733593,16.9888304707078,3.76003658722525e-05,0.00268204598804627
"Bra001921",2.33892179820508,7.26791717827445,16.9884895017004,3.76071189969041e-05,0.00268204598804627
"Bra012021",2.07938099864625,4.65498042632198,16.9737881384204,3.78994520545966e-05,0.00268538584390904
"Bra016448",-0.942613764707933,6.85969885010864,16.9698015154045,3.79791180541591e-05,0.00268538584390904
"Bra015700",0.758597815872718,4.41887753125115,16.9693001875178,3.79891481621483e-05,0.00268538584390904
"Bra013669",1.68243965384718,2.35213016382229,16.9535749910173,3.83051187838569e-05,0.00269978071803876
"Bra002634",-0.820576010519094,4.83605072449854,16.9469252637212,3.84395270635865e-05,0.00270133214457964
"Bra024621",1.35037544242887,2.87138502805613,16.9224527504201,3.893827612305e-05,0.00272804653127008
"Bra018479",-0.982792898484485,7.37877803648372,16.9171751085278,3.90466841456648e-05,0.00272804653127008
"Bra007142",1.45840818073619,2.88550423022661,16.9075898468578,3.92443514862975e-05,0.00272816936122268
"Bra015815",-1.01470957533763,7.90600597201799,16.9060853689749,3.92754680445639e-05,0.00272816936122268
"Bra020203",1.80748597882277,6.32588435266827,16.8954581215709,3.94959749584338e-05,0.00273558000619884
"Bra013579",1.44393184086224,4.71970667723968,16.8791987171067,3.98357557334055e-05,0.00275017317602963
"Bra009106",0.950730121469426,2.57782597312718,16.8744509057706,3.99355262725448e-05,0.00275017317602963
"Bra017222",-1.08976968719505,6.06283927271309,16.8635473584836,4.01656053924112e-05,0.0027537859350466
"Bra031050",1.23188632449996,3.94253156333086,16.8611134825797,4.02171450112905e-05,0.0027537859350466
"Bra036599",1.89552369401908,1.31483215098809,16.8339061559391,4.07978313179101e-05,0.00278561101674617
"Bra033357",1.94725216526877,3.03805764619009,16.8187456966848,4.11250504579959e-05,0.00279285066009347
"Bra000430",0.937664213164709,4.22845308798371,16.8130736375858,4.12481516919578e-05,0.00279285066009347
"Bra024006",-2.01220050460191,3.39274884076745,16.8128747443051,4.12524750076217e-05,0.00279285066009347
"Bra009334",-0.768283274221943,5.01137752485239,16.792904270161,4.16888977739369e-05,0.00281446901432247
"Bra031132",1.12020147072286,6.20148190996441,16.7856915064259,4.1847659589528e-05,0.00281727353102161
"Bra018559",-0.851779769763191,4.64130561281137,16.7742205356509,4.21014027525847e-05,0.00282643886523916
"Bra026695_Bra026693",0.794035218121422,4.98310366131646,16.7593022299165,4.24337179026452e-05,0.00284081330382222
"Bra023027",1.58295667374806,2.44869069181103,16.7415801729659,4.28319172852804e-05,0.00285950638898453
"Bra027035_Bra027036",1.22917556119318,7.99341441417592,16.724495020023,4.32193623105277e-05,0.00287737992734411
"Bra020675",1.31265149134729,4.65699529401391,16.7087674747271,4.35791344598976e-05,0.00289331745195906
"Bra014876",-1.5934397655317,2.13614751172959,16.7035249011267,4.36997277245243e-05,0.00289333128410803
"Bra013205",2.09112792602835,2.87837591545966,16.6606628010154,4.46983401742487e-05,0.00295131842787883
"Bra022923",1.60629475739592,4.94675334428679,16.6435516112043,4.51033802892876e-05,0.00296990312841846
"Bra015166",-1.02137439863149,6.71988938571557,16.6327009494597,4.53621369089002e-05,0.00297878032368444
"Bra010827",-1.60128069820196,3.17352224978188,16.5991753841161,4.61710919122998e-05,0.00302364038970085
"Bra033901",1.21169106633136,7.82966495141752,16.5740988218658,4.67856453160119e-05,0.00305008003030832
"Bra008018",1.20519201865112,4.59871155214864,16.5723568631934,4.68286398928089e-05,0.00305008003030832
"Bra038663",1.97277831488565,1.50816222002377,16.5060812114466,4.84942881082816e-05,0.00315003167674173
"Bra016854",-2.00936419977125,2.5116178589256,16.4851663395761,4.9032191091306e-05,0.00317638727948369
"Bra007921",1.87540500974742,2.29334531286661,16.4728334916037,4.93521833205176e-05,0.00318852251055194
"Bra016792",-1.07821860195676,3.99194191831361,16.4649706764798,4.95572898443108e-05,0.0031889697348996
"Bra029069",0.790695461711851,4.79443595783525,16.4624021505741,4.9624477026398e-05,0.0031889697348996
"Bra040642",1.02659998890295,3.5790970747597,16.4371409128145,5.02901570501205e-05,0.00322312969211359
"Bra019856",2.09631064087446,1.75027834178191,16.3763776574158,5.19283917072912e-05,0.00331927384652403
"Bra010049",1.25702509416206,2.82199501709911,16.3614252520926,5.23396841389482e-05,0.0033230427369932
"Bra032383",1.88349707004113,3.656766057432,16.3608772129986,5.2354821000146e-05,0.0033230427369932
"Bra023508",-1.81822402154279,2.42388087169219,16.3591647797061,5.24021468469844e-05,0.0033230427369932
"Bra035117",1.44261079335476,5.3951198737158,16.3518281609342,5.26053935436345e-05,0.00332582874165118
"Bra015913",1.06405890919381,4.49976181608487,16.3476016452086,5.27228405828867e-05,0.00332582874165118
"Bra039084",0.886847620817109,3.52666823199778,16.323200084018,5.34060889568892e-05,0.00336010979578502
"Bra027243",-1.1203944320962,8.01370563564959,16.3104336229115,5.37670929020424e-05,0.00337399036764409
"Bra004446",0.904097187133873,3.10223474905867,16.2207357954341,5.63736761129437e-05,0.00352834617629815
"Bra003692",1.27917083265612,2.96672490243221,16.1779048269861,5.76627899538515e-05,0.00359373818148337
"Bra039061",-1.06139091711125,7.36328962102394,16.1743966397321,5.77696828396255e-05,0.00359373818148337
"Bra024659",1.07891400704451,6.38223669925651,16.168904089074,5.7937438762301e-05,0.00359373818148337
"Bra006211",-0.838039082538027,4.814526366357,16.166318544474,5.80165771163996e-05,0.00359373818148337
"Bra033040",-1.44917897069772,2.62015607106894,16.1413391151003,5.87867685505434e-05,0.00363208533507393
"Bra009866",-0.959178621916389,5.58608771202718,16.1247846041917,5.9302851555343e-05,0.00365457624174645
"Bra035476",-1.42551199327421,2.87707986422759,16.1050899483981,5.99227663143246e-05,0.00367675052940956
"Bra000064",1.43892997239381,5.30093394444717,16.1036408098593,5.99686364121056e-05,0.00367675052940956
"Bra020672",-2.34234333353953,3.90254251618646,16.0919529188745,6.0339890739073e-05,0.00369009906876051
"Bra003485",-0.766399173074912,6.2565313541105,16.0714039086096,6.09982233381583e-05,0.00369789287405322
"Bra014819",-1.77752107492234,6.69860023152267,16.0709441491518,6.10130350698942e-05,0.00369789287405322
"Bra015567",1.06642818483668,2.83475471686479,16.0704338482287,6.10294792943669e-05,0.00369789287405322
"Bra019866",0.682407414694932,5.68146428401375,16.0687808405391,6.10827773570412e-05,0.00369789287405322
"Bra012880",1.1770292066432,2.78792594075565,16.0493142340244,6.17139737481902e-05,0.00372671770116584
"Bra029407",0.724121762353827,4.24335657924348,16.021662816279,6.2621853252213e-05,0.00377011295039103
"Bra009384",0.935189538498088,4.45726051923729,16.0179032184669,6.27463252124661e-05,0.00377011295039103
"Bra028912",0.841453597178717,4.36869257381008,16.0089400629533,6.30440801785638e-05,0.00377855716461746
"Bra002260",-0.689948981917659,5.87321296313877,15.9953430327862,6.34984873087535e-05,0.00379632498502135
"Bra019846",-1.87172083943182,6.11730187538783,15.9565050237958,6.4814663299563e-05,0.00386539855519032
"Bra016144",-0.801045154622632,5.73153178726715,15.8782181378084,6.75517208602295e-05,0.00400892875626859
"Bra100032",1.84330254738929,1.85287559797748,15.8781271160968,6.75549698880245e-05,0.00400892875626859
"Bra035662",1.46101999431353,1.82403919753112,15.8666554948905,6.79657111955214e-05,0.00402135419022411
"Bra016927",1.21266334596207,2.85674151200092,15.8629480880287,6.80989912382962e-05,0.00402135419022411
"Bra031622",2.26913227618108,0.813912964355635,15.8501909733354,6.85596172097401e-05,0.00403863196083062
"Bra013893",1.2298682114045,3.52065849643625,15.8425279483531,6.8837814324735e-05,0.00404510520655423
"Bra004334",-0.636254344623777,5.20525367365898,15.8208894839117,6.96295188957827e-05,0.00408164843205181
"Bra014984",1.63932114401755,8.35589061096314,15.7956713672022,7.05637604865016e-05,0.00412634895263401
"Bra007910",1.07088088999121,3.25521342742385,15.7812708519736,7.1102893822491e-05,0.00414712826519755
"Bra027237",1.71398970813958,1.81079910385049,15.7769834163314,7.1264207935699e-05,0.00414712826519755
"Bra026622",1.27616781379928,2.93705136073664,15.7676124326142,7.16180726327033e-05,0.00415765400399611
"Bra000165",1.64534259347643,3.97367664481024,15.7364461109364,7.2807732111125e-05,0.00421653261098501
"Bra015730",-0.836098313609605,4.44914509438285,15.7078428266077,7.39170448529483e-05,0.0042704861922975
"Bra010642",-0.98837411960311,4.49151294504784,15.6805660060818,7.49907494372488e-05,0.00432052711157922
"Bra022870",1.13696491194262,6.21876431739461,15.6767368472494,7.51427283282064e-05,0.00432052711157922
"Bra007662",-0.810396373834923,5.74773194779657,15.6491009017223,7.62488231628878e-05,0.00437366161311896
"Bra033980",-1.55386612542184,5.26263577029424,15.6082108944462,7.79155159491893e-05,0.00444958886208808
"Bra040930_Bra040931",0.695653302837043,4.63653216903638,15.6075492102372,7.79427856760874e-05,0.00444958886208808
"Bra009994",-0.96488295322217,4.25969759925619,15.5412553004397,8.07241777119043e-05,0.00458831177108724
"Bra039495",1.13647616621733,4.24654608585716,15.539247079253,8.08099742855773e-05,0.00458831177108724
"Bra032810",1.2408923557289,2.78850334065255,15.5360791828057,8.09455018282845e-05,0.00458831177108724
"Bra026483",0.936180144302115,4.92339909094562,15.518558784517,8.16991921026743e-05,0.00460641291723236
"Bra024927",1.32076532113433,5.89540611914231,15.516222829709,8.18002119205017e-05,0.00460641291723236
"Bra039693",1.24810914589319,2.3689163778176,15.5149278659823,8.18562675658903e-05,0.00460641291723236
"Bra009724",1.46573336699351,2.18204454461856,15.5108858265659,8.20314857524944e-05,0.00460641291723236
"Bra011784",-2.60066066746546,1.75923152539788,15.4892124295717,8.29774615768011e-05,0.00464692887137438
"Bra037640",-0.752078053168815,5.15836811717503,15.4855204761435,8.31396943784215e-05,0.00464692887137438
"Bra034120",0.778641290490844,5.02997096520473,15.4776220666899,8.34878408727933e-05,0.00465556094556082
"Bra030018",-2.07196666522157,6.7545553420861,15.4656130138899,8.40199891280486e-05,0.00467438985811
"Bra018986",0.952618428375946,7.88579241338502,15.4437203226945,8.49989011115853e-05,0.00471393221943778
"Bra036631",1.33874512872497,2.62334687582728,15.4409627013254,8.5123016694516e-05,0.00471393221943778
"Bra003775",1.20769577809624,3.56465224588424,15.4082656161865,8.66086275585858e-05,0.00478517644768518
"Bra013009",1.51017908306495,6.19868324530933,15.3998716999934,8.69942003036656e-05,0.00479545552774839
"Bra037456",1.04096856089243,3.49532426973003,15.3724550498495,8.82656531140673e-05,0.00485440894037413
"Bra025911",1.18651493903714,2.37756211987249,15.3610035185845,8.8802240822687e-05,0.00487276953409238
"Bra100355",0.983981868929636,4.27113856845297,15.3446374038124,8.95748152945878e-05,0.00490396608380438
"Bra040650",1.19854267493337,2.11614013464274,15.3309192907326,9.02275969456574e-05,0.00491474808381969
"Bra035334",2.36437956437482,4.67275333557325,15.3278152348845,9.03759675005326e-05,0.00491474808381969
"Bra036788",-1.8146634525974,4.12430827897917,15.3222501464611,9.06425876847327e-05,0.00491474808381969
"Bra010035",-1.08904670208035,4.6573851414887,15.3207211566216,9.07159792079508e-05,0.00491474808381969
"Bra038755",-2.36937172652476,0.463750122579772,15.3190926267657,9.07942144135784e-05,0.00491474808381969
"Bra011384",1.54175527391056,2.68073280575116,15.30558967311,9.14455223266043e-05,0.00493888018785979
"Bra030129",1.02594282261235,4.58783098402568,15.280766173091,9.26551619579544e-05,0.00499299139573425
"Bra036225",-1.19655306476204,6.2026322278661,15.2623036672792,9.35652626757011e-05,0.00503075508534183
"Bra020755",0.892017727195582,4.53308826957992,15.2480463760949,9.42742204574333e-05,0.00504372446132663
"Bra005098",-1.1176230041212,6.88172317590178,15.244293110863,9.44617524310727e-05,0.00504372446132663
"Bra023998",0.932901773262514,4.80063289300126,15.2433672897623,9.45080687914218e-05,0.00504372446132663
"Bra020591",1.61436562561499,1.78457021577993,15.2406147279397,9.46459071339897e-05,0.00504372446132663
"Bra008169",1.5756333023949,2.32970388260004,15.2291094588392,9.52242428297796e-05,0.00506331737205956
"Bra026307",0.729805990554899,3.60132758256994,15.2243024000163,9.54669314767562e-05,0.00506501596272044
"Bra006263",0.754303564842437,5.66865762159379,15.2037422666257,9.65119721271207e-05,0.0051091822425181
"Bra015596",1.25031905061802,2.59651462335685,15.1942271138159,9.69995022139718e-05,0.00512370557408923
"Bra016100",1.78229624099294,1.99339184990562,15.170719582935,9.82146146922405e-05,0.00516954200160392
"Bra020184",1.11849126867793,4.2431033475326,15.1691279001679,9.82974409059246e-05,0.00516954200160392
"Bra027961_Bra027962",-0.98616804715707,4.60618277889985,15.1502166109771,9.92869211877368e-05,0.00521017874197831
"Bra038792",1.37296290404637,2.70469109720405,15.1404035996717,9.98043033792885e-05,0.00521407775124255
"Bra033267",1.30191014461292,5.01971843250874,15.1364861407278,0.000100011604872944,0.00521407775124255
"Bra040010",-1.26727143537535,5.19674462863024,15.1364775542796,0.000100012059720513,0.00521407775124255
"Bra005062",2.21088761245514,3.57570207873834,15.1176611977225,0.000101013831184327,0.00525490566814746
"Bra023490",0.806577020234821,4.62763410900551,15.1096337701598,0.000101444273836872,0.00526589995117795
"Bra000778",-3.26021549585638,6.06290904634401,15.0756926083445,0.00010328474759903,0.0053498828099032
"Bra003596",-1.20599482089075,7.41911285969914,14.9848871982748,0.000108375651376063,0.00560150624768238
"Bra001215",-1.01556395936745,3.10217314918687,14.9641197158005,0.000109575006598976,0.00565134272231715
"Bra002599",-0.819980335422042,4.28878390417744,14.9555591347607,0.00011007327387638,0.00566273052220178
"Bra012632",0.890456743596542,4.30235027887168,14.9484056049374,0.000110491392600958,0.00566273052220178
"Bra017624",1.34203537490674,8.74440444002098,14.9482134340924,0.000110502646871625,0.00566273052220178
"Bra010579",-1.94656701742249,3.23401843445671,14.9233979203608,0.000111965676802609,0.00572549590696578
"Bra007380",-2.44384458118756,5.75470993748332,14.9024122027117,0.000113218122376712,0.00577724915754119
"Bra039818",1.13061680377126,7.9135693705597,14.8937252235217,0.000113740686675519,0.00579161793126998
"Bra005500",1.34543147311339,5.33700806109028,14.8828815481733,0.000114396394815983,0.00581269123257365
"Bra040315",0.917136688176463,3.95969623717378,14.8777108090909,0.000114710403588225,0.00581634987307889
"Bra004508",-0.776152025563179,4.91932029104157,14.8660184236409,0.000115423661863063,0.00584019429308813
"Bra101792",-1.0261170776601,2.93307632367099,14.8561283774188,0.000116030457876797,0.00585856307691371
"Bra028666",-0.790557101197137,4.87412420986616,14.8511147223353,0.000116339292181304,0.00586184182030493
"Bra010005",1.11556162434446,2.50163137511253,14.8355677799188,0.000117302233619965,0.00589799557075782
"Bra022414",0.934032595695292,3.35493867699203,14.8221361254636,0.000118140616615299,0.00592774860069333
"Bra014127",0.784149875108615,5.08929059874997,14.7686757703995,0.000121537743245018,0.00608549608573075
"Bra023464",1.85298738345405,2.36877656283848,14.7638317440879,0.000121850372960199,0.00608648051037322
"Bra033199",-0.719398218528118,7.16414721498236,14.7605305517403,0.000122063893068149,0.00608648051037322
"Bra020780",-1.08773704000877,6.89793736977993,14.7487306602266,0.00012283019038763,0.00610756986969258
"Bra032882",1.17238964584151,2.03136419347651,14.7462012429638,0.000122995082671682,0.00610756986969258
"Bra013012",0.888001791092279,3.93227451645466,14.738875730229,0.000123473889880529,0.0061187040605951
"Bra037823",1.04125471325623,4.59192685017115,14.7215805972412,0.000124611785396313,0.00616238611155346
"Bra036809",-1.20797880928513,2.14616087521546,14.7128880056232,0.00012518767575869,0.00617130487324377
"Bra036490",1.09436154465628,7.90701790420673,14.7111117579124,0.000125305682705457,0.00617130487324377
"Bra001972",1.48034354698839,1.81350009247097,14.699848888946,0.000126056554292436,0.0061955894189456
"Bra023351",1.5363942052569,2.88497690506134,14.6922939970286,0.000126562759518344,0.00620777420870181
"Bra021759",0.989691954039827,5.61590751378771,14.6726184766783,0.000127890716746309,0.00626013337328063
"Bra006273",-2.45702178045331,6.08811275970066,14.666662955374,0.000128295430801397,0.00626717964203409
"Bra021124",-1.09198615622704,3.09491905168006,14.6580985233906,0.000128879697646561,0.00626938849866995
"Bra029818",0.764760464685406,4.43575588840532,14.6562454316073,0.00012900646793171,0.00626938849866995
"Bra005949",1.08783458506614,4.96541544957109,14.6538610319359,0.000129169769769885,0.00626938849866995
"Bra010578",-1.37379881553837,3.19658264556344,14.6498117983916,0.000129447569035979,0.00626938849866995
"Bra039022",1.02224861334949,3.91371779864587,14.6469404535396,0.000129644923185444,0.00626938849866995
"Bra007027",-0.722998464653834,6.53027408947268,14.6319141171682,0.000130682669166329,0.00630688206976616
"Bra024841",-0.809472377542019,4.92824205367435,14.6237286265323,0.000131251488375829,0.00632163982289516
"Bra024660",-1.04382963949347,2.04195597643767,14.6155925056899,0.000131819346966828,0.00632819271543758
"Bra012052",-1.14344568798898,7.51158391342811,14.6112364813455,0.000132124390605913,0.00632819271543758
"Bra011720",-1.52281234683741,4.56513928786064,14.6072430558117,0.000132404666549116,0.00632819271543758
"Bra014907",0.90371145016101,3.69363369539238,14.6063460429725,0.000132467705087261,0.00632819271543758
"Bra014303",1.16267414002544,2.27354607781103,14.602986777906,0.00013270404962056,0.00632819271543758
"Bra009773",-1.75985698087788,4.33806345497507,14.5797502888945,0.000134350542865429,0.00639402167767864
"Bra018348",-1.00832637130747,7.72247813253758,14.5614889591246,0.000135658927217147,0.00644353094216781
"Bra000290",-1.32774292269333,2.21423897175367,14.5519259465613,0.000136349206486624,0.00646354404082744
"Bra031208",1.41254470260629,3.901658109046,14.5312822792232,0.00013785139268541,0.00650464137127474
"Bra003222",0.823355842173253,3.73301105919889,14.5278097142987,0.000138105714524433,0.00650464137127474
"Bra005890",1.64538123137232,0.98625379365161,14.5265152156299,0.000138200641148885,0.00650464137127474
"Bra014190",1.45229528267527,4.29135691913011,14.5238555901512,0.000138395879805453,0.00650464137127474
"Bra006341",-0.673956333715928,5.73746870907609,14.5214953183991,0.000138569375971235,0.00650464137127474
"Bra035477",1.24174604976734,3.31901942353842,14.5170651709103,0.000138895613683865,0.00650724596350489
"Bra024672",-2.17795434816361,2.69273819548798,14.5058888560235,0.000139722082252129,0.00653323059308885
"Bra012838",-0.783432081385774,4.51283887788865,14.4426118408212,0.000144495565015115,0.00674331341664716
"Bra009599",1.04429213554418,2.42983273223157,14.4344145626396,0.000145125847948275,0.00675154344273856
"Bra031648",1.57636961140497,1.43569795778458,14.4304787906325,0.00014542944959465,0.00675154344273856
"Bra026809",0.8308059011956,3.4557619426842,14.4293755545209,0.000145514666861054,0.00675154344273856
"Bra011880",1.09225180657509,4.42127836045954,14.4151044702076,0.000146621550871302,0.0067897925889034
"Bra010501",-1.04865816255133,3.38583608905108,14.4074985867709,0.000147214932457338,0.00680416093592243
"Bra020359",-0.942805025908369,3.09041338323762,14.3997748752857,0.000147819981201731,0.00681901233820041
"Bra023546",-0.650823769827992,5.97789338147468,14.3951077894002,0.00014818679752347,0.00682283810666492
"Bra001488",1.03531791846143,5.30769584320469,14.3829635894741,0.000149145589738006,0.00685385297086661
"Bra031029",-0.884436847302883,3.17696263553543,14.3723616474274,0.00014998772560626,0.0068793988496581
"Bra006430",-1.78987210746026,3.08737172092855,14.3651938025859,0.000150559794821438,0.00689248401664467
"Bra011514",-1.27750153385701,6.41277778404103,14.3569396171637,0.000151221287861574,0.00689932639363965
"Bra004915",-1.25064919797073,6.54786118298473,14.3561665600201,0.000151283390590334,0.00689932639363965
"Bra002014",1.57110652361005,3.09634681533252,14.3501175594846,0.000151770218189113,0.00690841936355518
"Bra014042",0.707108526848901,6.0737069456449,14.337145507213,0.000152819543289397,0.00694303384388914
"Bra102601",1.23909360108137,4.28372068840688,14.3261656182977,0.00015371342694594,0.00697046887399759
"Bra034002",0.925264112507262,5.95965996488145,14.317534512844,0.000154419788558186,0.0069842312154387
"Bra029943",-1.0044691231997,5.07710895726855,14.315361854333,0.000154598111284571,0.0069842312154387
"Bra037186",0.830772955771691,3.93358258873189,14.2933973811503,0.000156412549964597,0.00705294413855369
"Bra022753",-0.818626036719441,4.31256219467583,14.2864973366885,0.000156986962947016,0.00706558926492243
"Bra035023",-0.757416704547946,5.91357201807568,14.2683179794725,0.000158510545374133,0.00712082700471385
"Bra029041",1.63060433949014,9.3755491333006,14.2578785731919,0.000159392176794554,0.00714707383783639
"Bra012492",-1.45034231031399,5.04705550438201,14.2222242543502,0.000162440669774181,0.00727020308631782
"Bra026551",0.712280486941444,5.00470627190288,14.2179032062133,0.000162814092625952,0.0072733715653757
"Bra000662",0.61355287856034,4.72022926899584,14.2047459309729,0.000163956470363958,0.00731081597166487
"Bra040225",0.984377230623998,6.74535518599345,14.1866378444637,0.000165541913725227,0.00735648045282111
"Bra021809",1.05725415646421,6.60837194668708,14.1854843179363,0.000165643431647971,0.00735648045282111
"Bra019897",-0.805886554917239,4.18335421222167,14.1825854620421,0.000165898826888119,0.00735648045282111
"Bra006700",1.29934102675777,2.6747080540835,14.161389223863,0.000167778350899338,0.00742612317774344
"Bra014682",1.21470857689979,3.91156934503738,14.1518522220031,0.000168631002240123,0.00745014247764545
